date,is_open,tdid,did
20171101,1,14316,106515
20171102,1,14317,106516
20171103,1,14318,106517
20171104,0,14318,106518
20171105,0,14318,106519
20171106,1,14319,106520
20171107,1,14320,106521
20171108,1,14321,106522
20171109,1,14322,106523
20171110,1,14323,106524
20171111,0,14323,106525
20171112,0,14323,106526
20171113,1,14324,106527
20171114,1,14325,106528
20171115,1,14326,106529
20171116,1,14327,106530
20171117,1,14328,106531
20171118,0,14328,106532
20171119,0,14328,106533
20171120,1,14329,106534
20171121,1,14330,106535
20171122,1,14331,106536
20171123,1,14332,106537
20171124,1,14333,106538
20171125,0,14333,106539
20171126,0,14333,106540
20171127,1,14334,106541
20171128,1,14335,106542
20171129,1,14336,106543
20171130,1,14337,106544
20171201,1,14338,106545
20171202,0,14338,106546
20171203,0,14338,106547
20171204,1,14339,106548
20171205,1,14340,106549
20171206,1,14341,106550
20171207,1,14342,106551
20171208,1,14343,106552
20171209,0,14343,106553
20171210,0,14343,106554
20171211,1,14344,106555
20171212,1,14345,106556
20171213,1,14346,106557
20171214,1,14347,106558
20171215,1,14348,106559
20171216,0,14348,106560
20171217,0,14348,106561
20171218,1,14349,106562
20171219,1,14350,106563
20171220,1,14351,106564
20171221,1,14352,106565
20171222,1,14353,106566
20171223,0,14353,106567
20171224,0,14353,106568
20171225,1,14354,106569
20171226,1,14355,106570
20171227,1,14356,106571
20171228,1,14357,106572
20171229,1,14358,106573
20171230,0,14358,106574
20171231,0,14358,106575
20180101,0,14358,106576
20180102,1,14359,106577
20180103,1,14360,106578
20180104,1,14361,106579
20180105,1,14362,106580
20180106,0,14362,106581
20180107,0,14362,106582
20180108,1,14363,106583
20180109,1,14364,106584
20180110,1,14365,106585
20180111,1,14366,106586
20180112,1,14367,106587
20180113,0,14367,106588
20180114,0,14367,106589
20180115,1,14368,106590
20180116,1,14369,106591
20180117,1,14370,106592
20180118,1,14371,106593
20180119,1,14372,106594
20180120,0,14372,106595
20180121,0,14372,106596
20180122,1,14373,106597
20180123,1,14374,106598
20180124,1,14375,106599
20180125,1,14376,106600
20180126,1,14377,106601
20180127,0,14377,106602
20180128,0,14377,106603
20180129,1,14378,106604
20180130,1,14379,106605
20180131,1,14380,106606
20180201,1,14381,106607
20180202,1,14382,106608
20180203,0,14382,106609
20180204,0,14382,106610
20180205,1,14383,106611
20180206,1,14384,106612
20180207,1,14385,106613
20180208,1,14386,106614
20180209,1,14387,106615
20180210,0,14387,106616
20180211,0,14387,106617
20180212,1,14388,106618
20180213,1,14389,106619
20180214,1,14390,106620
20180215,0,14390,106621
20180216,0,14390,106622
20180217,0,14390,106623
20180218,0,14390,106624
20180219,0,14390,106625
20180220,0,14390,106626
20180221,0,14390,106627
20180222,1,14391,106628
20180223,1,14392,106629
20180224,0,14392,106630
20180225,0,14392,106631
20180226,1,14393,106632
20180227,1,14394,106633
20180228,1,14395,106634
20180301,1,14396,106635
20180302,1,14397,106636
20180303,0,14397,106637
20180304,0,14397,106638
20180305,1,14398,106639
20180306,1,14399,106640
20180307,1,14400,106641
20180308,1,14401,106642
20180309,1,14402,106643
20180310,0,14402,106644
20180311,0,14402,106645
20180312,1,14403,106646
20180313,1,14404,106647
20180314,1,14405,106648
20180315,1,14406,106649
20180316,1,14407,106650
20180317,0,14407,106651
20180318,0,14407,106652
20180319,1,14408,106653
20180320,1,14409,106654
20180321,1,14410,106655
20180322,1,14411,106656
20180323,1,14412,106657
20180324,0,14412,106658
20180325,0,14412,106659
20180326,1,14413,106660
20180327,1,14414,106661
20180328,1,14415,106662
20180329,1,14416,106663
20180330,1,14417,106664
20180331,0,14417,106665
20180401,0,14417,106666
20180402,1,14418,106667
20180403,1,14419,106668
20180404,1,14420,106669
20180405,0,14420,106670
20180406,0,14420,106671
20180407,0,14420,106672
20180408,0,14420,106673
20180409,1,14421,106674
20180410,1,14422,106675
20180411,1,14423,106676
20180412,1,14424,106677
20180413,1,14425,106678
20180414,0,14425,106679
20180415,0,14425,106680
20180416,1,14426,106681
20180417,1,14427,106682
20180418,1,14428,106683
20180419,1,14429,106684
20180420,1,14430,106685
20180421,0,14430,106686
20180422,0,14430,106687
20180423,1,14431,106688
20180424,1,14432,106689
20180425,1,14433,106690
20180426,1,14434,106691
20180427,1,14435,106692
20180428,0,14435,106693
20180429,0,14435,106694
20180430,0,14435,106695
20180501,0,14435,106696
20180502,1,14436,106697
20180503,1,14437,106698
20180504,1,14438,106699
20180505,0,14438,106700
20180506,0,14438,106701
20180507,1,14439,106702
20180508,1,14440,106703
20180509,1,14441,106704
20180510,1,14442,106705
20180511,1,14443,106706
20180512,0,14443,106707
20180513,0,14443,106708
20180514,1,14444,106709
20180515,1,14445,106710
20180516,1,14446,106711
20180517,1,14447,106712
20180518,1,14448,106713
20180519,0,14448,106714
20180520,0,14448,106715
20180521,1,14449,106716
20180522,1,14450,106717
20180523,1,14451,106718
20180524,1,14452,106719
20180525,1,14453,106720
20180526,0,14453,106721
20180527,0,14453,106722
20180528,1,14454,106723
20180529,1,14455,106724
20180530,1,14456,106725
20180531,1,14457,106726
20180601,1,14458,106727
20180602,0,14458,106728
20180603,0,14458,106729
20180604,1,14459,106730
20180605,1,14460,106731
20180606,1,14461,106732
20180607,1,14462,106733
20180608,1,14463,106734
20180609,0,14463,106735
20180610,0,14463,106736
20180611,1,14464,106737
20180612,1,14465,106738
20180613,1,14466,106739
20180614,1,14467,106740
20180615,1,14468,106741
20180616,0,14468,106742
20180617,0,14468,106743
20180618,0,14468,106744
20180619,1,14469,106745
20180620,1,14470,106746
20180621,1,14471,106747
20180622,1,14472,106748
20180623,0,14472,106749
20180624,0,14472,106750
20180625,1,14473,106751
20180626,1,14474,106752
20180627,1,14475,106753
20180628,1,14476,106754
20180629,1,14477,106755
20180630,0,14477,106756
20180701,0,14477,106757
20180702,1,14478,106758
