ts_code,symbol,name,list_date,list_status
601611.SH,601611,中国核建,20160606,L
601615.SH,601615,明阳智能,20190123,L
601616.SH,601616,广电电气,20110201,L
601618.SH,601618,中国中冶,20090921,L
601619.SH,601619,嘉泽新能,20170720,L
601628.SH,601628,中国人寿,20070109,L
601633.SH,601633,长城汽车,20110928,L
601636.SH,601636,旗滨集团,20110812,L
601658.SH,601658,邮储银行,20191210,L
601665.SH,601665,齐鲁银行,20210618,L
601666.SH,601666,平煤股份,20061123,L
601668.SH,601668,中国建筑,20090729,L
601669.SH,601669,中国电建,20111018,L
601677.SH,601677,明泰铝业,20110919,L
601678.SH,601678,滨化股份,20100223,L
601686.SH,601686,友发集团,20201204,L
601688.SH,601688,华泰证券,20100226,L
601689.SH,601689,拓普集团,20150319,L
601696.SH,601696,中银证券,20200226,L
601698.SH,601698,中国卫通,20190628,L
601699.SH,601699,潞安环能,20060922,L
601700.SH,601700,风范股份,20110118,L
601702.SH,601702,华峰铝业,20200907,L
601717.SH,601717,郑煤机,20100803,L
601718.SH,601718,际华集团,20100816,L
601727.SH,601727,上海电气,20081205,L
601728.SH,601728,中国电信,20210820,L
601766.SH,601766,中国中车,20080818,L
601777.SH,601777,力帆科技,20101125,L
601778.SH,601778,晶科科技,20200519,L
601788.SH,601788,光大证券,20090818,L
601789.SH,601789,宁波建工,20110816,L
601798.SH,601798,蓝科高新,20110622,L
601799.SH,601799,星宇股份,20110201,L
601800.SH,601800,中国交建,20120309,L
601801.SH,601801,皖新传媒,20100118,L
601808.SH,601808,中海油服,20070928,L
601811.SH,601811,新华文轩,20160808,L
601816.SH,601816,京沪高铁,20200116,L
601818.SH,601818,光大银行,20100818,L
601825.SH,601825,沪农商行,20210819,L
601827.SH,601827,三峰环境,20200605,L
601828.SH,601828,美凯龙,20180117,L
601838.SH,601838,成都银行,20180131,L
601857.SH,601857,中国石油,20071105,L
601858.SH,601858,中国科传,20170118,L
601860.SH,601860,紫金银行,20190103,L
601865.SH,601865,福莱特,20190215,L
601866.SH,601866,中远海发,20071212,L
601868.SH,601868,中国能建,20210928,L
601869.SH,601869,长飞光纤,20180720,L
601872.SH,601872,招商轮船,20061201,L
601877.SH,601877,正泰电器,20100121,L
601878.SH,601878,浙商证券,20170626,L
601880.SH,601880,辽港股份,20101206,L
601881.SH,601881,中国银河,20170123,L
601882.SH,601882,海天精工,20161107,L
601886.SH,601886,江河集团,20110818,L
601888.SH,601888,中国中免,20091015,L
601890.SH,601890,亚星锚链,20101228,L
601898.SH,601898,中煤能源,20080201,L
601899.SH,601899,紫金矿业,20080425,L
601900.SH,601900,南方传媒,20160215,L
601901.SH,601901,方正证券,20110810,L
601908.SH,601908,京运通,20110908,L
601916.SH,601916,浙商银行,20191126,L
601918.SH,601918,新集能源,20071219,L
601919.SH,601919,中远海控,20070626,L
601921.SH,601921,浙版传媒,20210723,L
601928.SH,601928,凤凰传媒,20111130,L
601929.SH,601929,吉视传媒,20120223,L
601933.SH,601933,永辉超市,20101215,L
601939.SH,601939,建设银行,20070925,L
601949.SH,601949,中国出版,20170821,L
601952.SH,601952,苏垦农发,20170515,L
601956.SH,601956,东贝集团,20201225,L
601958.SH,601958,金钼股份,20080417,L
601963.SH,601963,重庆银行,20210205,L
601965.SH,601965,中国汽研,20120611,L
601966.SH,601966,玲珑轮胎,20160706,L
601968.SH,601968,宝钢包装,20150611,L
601969.SH,601969,海南矿业,20141209,L
601975.SH,601975,招商南油,20190108,L
601985.SH,601985,中国核电,20150610,L
601988.SH,601988,中国银行,20060705,L
601989.SH,601989,中国重工,20091216,L
601990.SH,601990,南京证券,20180613,L
601991.SH,601991,大唐发电,20061220,L
601992.SH,601992,金隅集团,20110301,L
601995.SH,601995,中金公司,20201102,L
601996.SH,601996,丰林集团,20110929,L
601997.SH,601997,贵阳银行,20160816,L
601998.SH,601998,中信银行,20070427,L
601999.SH,601999,出版传媒,20071221,L
603000.SH,603000,人民网,20120427,L
603001.SH,603001,奥康国际,20120426,L
603002.SH,603002,宏昌电子,20120518,L
603003.SH,603003,龙宇燃油,20120817,L
603005.SH,603005,晶方科技,20140210,L
603006.SH,603006,联明股份,20140630,L
603007.SH,603007,ST花王,20160826,L
603008.SH,603008,喜临门,20120717,L
603009.SH,603009,北特科技,20140718,L
603010.SH,603010,万盛股份,20141010,L
603011.SH,603011,合锻智能,20141107,L
603012.SH,603012,创力集团,20150320,L
603013.SH,603013,亚普股份,20180509,L
603015.SH,603015,弘讯科技,20150303,L
603016.SH,603016,新宏泰,20160701,L
603017.SH,603017,中衡设计,20141231,L
603018.SH,603018,华设集团,20141013,L
603019.SH,603019,中科曙光,20141106,L
603020.SH,603020,爱普股份,20150325,L
603021.SH,603021,山东华鹏,20150423,L
603022.SH,603022,新通联,20150518,L
603023.SH,603023,威帝股份,20150527,L
603025.SH,603025,大豪科技,20150422,L
603026.SH,603026,石大胜华,20150529,L
603027.SH,603027,千禾味业,20160307,L
603028.SH,603028,赛福天,20160331,L
603029.SH,603029,天鹅股份,20160427,L
603030.SH,603030,全筑股份,20150320,L
603031.SH,603031,安德利,20160822,L
603032.SH,603032,*ST德新,20170105,L
603033.SH,603033,三维股份,20161207,L
603035.SH,603035,常熟汽饰,20170105,L
603036.SH,603036,如通股份,20161209,L
603037.SH,603037,凯众股份,20170120,L
603038.SH,603038,华立股份,20170116,L
603039.SH,603039,泛微网络,20170113,L
603040.SH,603040,新坐标,20170209,L
603041.SH,603041,美思德,20170330,L
603042.SH,603042,华脉科技,20170602,L
603043.SH,603043,广州酒家,20170627,L
603045.SH,603045,福达合金,20180517,L
603048.SH,603048,浙江黎明,20211116,L
603050.SH,603050,科林电气,20170414,L
603053.SH,603053,成都燃气,20191217,L
603055.SH,603055,台华新材,20170921,L
603056.SH,603056,德邦股份,20180116,L
603058.SH,603058,永吉股份,20161223,L
603059.SH,603059,倍加洁,20180302,L
603060.SH,603060,国检集团,20161109,L
603063.SH,603063,禾望电气,20170728,L
603066.SH,603066,音飞储存,20150611,L
603067.SH,603067,振华股份,20160913,L
603068.SH,603068,博通集成,20190415,L
603069.SH,603069,海汽集团,20160712,L
603076.SH,603076,乐惠国际,20171113,L
603077.SH,603077,和邦生物,20120731,L
603078.SH,603078,江化微,20170410,L
603079.SH,603079,圣达生物,20170823,L
603080.SH,603080,新疆火炬,20180103,L
603081.SH,603081,大丰实业,20170420,L
603083.SH,603083,剑桥科技,20171110,L
603085.SH,603085,天成自控,20150630,L
603086.SH,603086,先达股份,20170511,L
603087.SH,603087,甘李药业,20200629,L
603088.SH,603088,宁波精达,20141111,L
603089.SH,603089,正裕工业,20170126,L
603090.SH,603090,宏盛股份,20160831,L
603093.SH,603093,南华期货,20190830,L
603095.SH,603095,越剑智能,20200415,L
603096.SH,603096,新经典,20170425,L
603098.SH,603098,森特股份,20161216,L
603099.SH,603099,长白山,20140822,L
603100.SH,603100,川仪股份,20140805,L
603101.SH,603101,汇嘉时代,20160506,L
603103.SH,603103,横店影视,20171012,L
603105.SH,603105,芯能科技,20180709,L
603106.SH,603106,恒银科技,20170920,L
603108.SH,603108,润达医疗,20150527,L
603109.SH,603109,神驰机电,20191231,L
603110.SH,603110,东方材料,20171013,L
603111.SH,603111,康尼机电,20140801,L
603112.SH,603112,华翔股份,20200917,L
603113.SH,603113,金能科技,20170511,L
603115.SH,603115,海星股份,20190809,L
603116.SH,603116,红蜻蜓,20150629,L
603117.SH,603117,万林物流,20150629,L
603118.SH,603118,共进股份,20150225,L
603121.SH,603121,华培动力,20190111,L
603123.SH,603123,翠微股份,20120503,L
603126.SH,603126,中材节能,20140731,L
603127.SH,603127,昭衍新药,20170825,L
603128.SH,603128,华贸物流,20120529,L
603129.SH,603129,春风动力,20170818,L
603131.SH,603131,上海沪工,20160607,L
603133.SH,603133,碳元科技,20170320,L
603136.SH,603136,天目湖,20170927,L
603138.SH,603138,海量数据,20170306,L
603139.SH,603139,康惠制药,20170421,L
603155.SH,603155,新亚强,20200901,L
603156.SH,603156,养元饮品,20180212,L
603157.SH,603157,*ST拉夏,20170925,L
603158.SH,603158,腾龙股份,20150320,L
603159.SH,603159,上海亚虹,20160812,L
603160.SH,603160,汇顶科技,20161017,L
603161.SH,603161,科华控股,20180105,L
603165.SH,603165,荣晟环保,20170117,L
603166.SH,603166,福达股份,20141127,L
603167.SH,603167,渤海轮渡,20120906,L
603168.SH,603168,莎普爱思,20140702,L
603169.SH,603169,兰石重装,20141009,L
603171.SH,603171,税友股份,20210630,L
603177.SH,603177,德创环保,20170207,L
603178.SH,603178,圣龙股份,20170328,L
603179.SH,603179,新泉股份,20170317,L
603180.SH,603180,金牌厨柜,20170512,L
603181.SH,603181,皇马科技,20170824,L
603183.SH,603183,建研院,20170905,L
603185.SH,603185,上机数控,20181228,L
603186.SH,603186,华正新材,20170103,L
603187.SH,603187,海容冷链,20181129,L
603188.SH,603188,亚邦股份,20140909,L
603189.SH,603189,网达软件,20160914,L
603192.SH,603192,汇得科技,20180828,L
603195.SH,603195,公牛集团,20200206,L
603196.SH,603196,日播时尚,20170531,L
603197.SH,603197,保隆科技,20170519,L
603198.SH,603198,迎驾贡酒,20150528,L
603199.SH,603199,九华旅游,20150326,L
603200.SH,603200,上海洗霸,20170601,L
603203.SH,603203,快克股份,20161108,L
603208.SH,603208,江山欧派,20170210,L
603212.SH,603212,赛伍技术,20200430,L
603213.SH,603213,镇洋发展,20211111,L
603214.SH,603214,爱婴室,20180330,L
603217.SH,603217,元利科技,20190620,L
603218.SH,603218,日月股份,20161228,L
603219.SH,603219,富佳股份,20211122,L
603220.SH,603220,中贝通信,20181115,L
603221.SH,603221,爱丽家居,20200323,L
603222.SH,603222,济民医疗,20150217,L
603223.SH,603223,恒通股份,20150630,L
603225.SH,603225,新凤鸣,20170418,L
603226.SH,603226,菲林格尔,20170615,L
603227.SH,603227,雪峰科技,20150515,L
603228.SH,603228,景旺电子,20170106,L
603229.SH,603229,奥翔药业,20170509,L
603232.SH,603232,格尔软件,20170421,L
603233.SH,603233,大参林,20170731,L
603236.SH,603236,移远通信,20190716,L
603238.SH,603238,诺邦股份,20170222,L
603239.SH,603239,浙江仙通,20161230,L
603256.SH,603256,宏和科技,20190719,L
603258.SH,603258,电魂网络,20161026,L
603259.SH,603259,药明康德,20180508,L
603260.SH,603260,合盛硅业,20171030,L
603266.SH,603266,天龙股份,20170110,L
603267.SH,603267,鸿远电子,20190515,L
603268.SH,603268,松发股份,20150319,L
603269.SH,603269,海鸥股份,20170517,L
603277.SH,603277,银都股份,20170911,L
603278.SH,603278,大业股份,20171113,L
603279.SH,603279,景津环保,20190729,L
603283.SH,603283,赛腾股份,20171225,L
603286.SH,603286,日盈电子,20170627,L
603288.SH,603288,海天味业,20140211,L
603289.SH,603289,泰瑞机器,20171031,L
603290.SH,603290,斯达半导,20200204,L
603297.SH,603297,永新光学,20180910,L
603298.SH,603298,杭叉集团,20161227,L
603299.SH,603299,苏盐井神,20151231,L
603300.SH,603300,华铁应急,20150529,L
603301.SH,603301,振德医疗,20180412,L
603303.SH,603303,得邦照明,20170330,L
603305.SH,603305,旭升股份,20170710,L
603306.SH,603306,华懋科技,20140926,L
603308.SH,603308,应流股份,20140122,L
603309.SH,603309,维力医疗,20150302,L
603311.SH,603311,金海高科,20150518,L
603313.SH,603313,梦百合,20161013,L
603315.SH,603315,福鞍股份,20150424,L
603316.SH,603316,诚邦股份,20170619,L
603317.SH,603317,天味食品,20190416,L
603318.SH,603318,水发燃气,20150424,L
603319.SH,603319,湘油泵,20161130,L
603320.SH,603320,迪贝电气,20170502,L
603321.SH,603321,梅轮电梯,20170915,L
603322.SH,603322,超讯通信,20160728,L
603323.SH,603323,苏农银行,20161129,L
603324.SH,603324,盛剑环境,20210407,L
603326.SH,603326,我乐家居,20170616,L
603327.SH,603327,福蓉科技,20190523,L
603328.SH,603328,依顿电子,20140701,L
603329.SH,603329,上海雅仕,20171229,L
603330.SH,603330,上海天洋,20170213,L
603331.SH,603331,百达精工,20170705,L
603332.SH,603332,苏州龙杰,20190117,L
603333.SH,603333,尚纬股份,20120507,L
603335.SH,603335,迪生力,20170620,L
603336.SH,603336,宏辉果蔬,20161124,L
603337.SH,603337,杰克股份,20170119,L
603338.SH,603338,浙江鼎力,20150325,L
603339.SH,603339,四方科技,20160519,L
603345.SH,603345,安井食品,20170222,L
603348.SH,603348,文灿股份,20180426,L
603351.SH,603351,威尔药业,20190130,L
603353.SH,603353,和顺石油,20200407,L
603355.SH,603355,莱克电气,20150513,L
603356.SH,603356,华菱精工,20180124,L
603357.SH,603357,设计总院,20170801,L
603358.SH,603358,华达科技,20170125,L
603359.SH,603359,东珠生态,20170901,L
603360.SH,603360,百傲化学,20170206,L
603363.SH,603363,傲农生物,20170926,L
603365.SH,603365,水星家纺,20171120,L
603366.SH,603366,日出东方,20120521,L
603367.SH,603367,辰欣药业,20170929,L
603368.SH,603368,柳药股份,20141204,L
603369.SH,603369,今世缘,20140703,L
603377.SH,603377,东方时尚,20160205,L
603378.SH,603378,亚士创能,20170928,L
603379.SH,603379,三美股份,20190402,L
603380.SH,603380,易德龙,20170622,L
603383.SH,603383,顶点软件,20170522,L
603385.SH,603385,惠达卫浴,20170405,L
603386.SH,603386,广东骏亚,20170912,L
603387.SH,603387,基蛋生物,20170717,L
603388.SH,603388,元成股份,20170324,L
603389.SH,603389,亚振家居,20161215,L
603390.SH,603390,通达电气,20191125,L
603392.SH,603392,万泰生物,20200429,L
603393.SH,603393,新天然气,20160912,L
603396.SH,603396,金辰股份,20171018,L
603398.SH,603398,沐邦高科,20151209,L
603399.SH,603399,吉翔股份,20120824,L
603408.SH,603408,建霖家居,20200730,L
603416.SH,603416,信捷电气,20161221,L
603421.SH,603421,鼎信通讯,20161011,L
603429.SH,603429,集友股份,20170124,L
603439.SH,603439,贵州三力,20200428,L
603444.SH,603444,吉比特,20170104,L
603456.SH,603456,九洲药业,20141010,L
603458.SH,603458,勘设股份,20170809,L
603466.SH,603466,风语筑,20171020,L
603477.SH,603477,巨星农牧,20171218,L
603486.SH,603486,科沃斯,20180528,L
603488.SH,603488,展鹏科技,20170516,L
603489.SH,603489,八方股份,20191111,L
603496.SH,603496,恒为科技,20170607,L
603499.SH,603499,翔港科技,20171016,L
603500.SH,603500,祥和实业,20170904,L
603501.SH,603501,韦尔股份,20170504,L
603505.SH,603505,金石资源,20170503,L
603506.SH,603506,南都物业,20180201,L
603507.SH,603507,振江股份,20171106,L
603508.SH,603508,思维列控,20151224,L
603511.SH,603511,爱慕股份,20210531,L
603515.SH,603515,欧普照明,20160819,L
603516.SH,603516,淳中科技,20180202,L
603517.SH,603517,绝味食品,20170317,L
603518.SH,603518,锦泓集团,20141203,L
603519.SH,603519,立霸股份,20150319,L
603520.SH,603520,司太立,20160309,L
603527.SH,603527,众源新材,20170907,L
603528.SH,603528,多伦科技,20160503,L
603529.SH,603529,爱玛科技,20210615,L
603530.SH,603530,神马电力,20190805,L
603533.SH,603533,掌阅科技,20170921,L
603535.SH,603535,嘉诚国际,20170808,L
603536.SH,603536,惠发食品,20170613,L
603538.SH,603538,美诺华,20170407,L
603551.SH,603551,奥普家居,20200115,L
603555.SH,603555,ST贵人,20140124,L
603556.SH,603556,海兴电力,20161110,L
603557.SH,603557,ST起步,20170818,L
603558.SH,603558,健盛集团,20150127,L
603559.SH,603559,中通国脉,20161202,L
603565.SH,603565,中谷物流,20200925,L
603566.SH,603566,普莱柯,20150518,L
603567.SH,603567,珍宝岛,20150424,L
603568.SH,603568,伟明环保,20150528,L
603569.SH,603569,长久物流,20160810,L
603577.SH,603577,汇金通,20161222,L
603578.SH,603578,三星新材,20170306,L
603579.SH,603579,荣泰健康,20170111,L
603580.SH,603580,艾艾精工,20170525,L
603583.SH,603583,捷昌驱动,20180921,L
603585.SH,603585,苏利股份,20161214,L
603586.SH,603586,金麒麟,20170406,L
603587.SH,603587,地素时尚,20180622,L
603588.SH,603588,高能环境,20141229,L
603589.SH,603589,口子窖,20150629,L
603590.SH,603590,康辰药业,20180827,L
603595.SH,603595,东尼电子,20170712,L
603596.SH,603596,伯特利,20180427,L
603598.SH,603598,引力传媒,20150527,L
603599.SH,603599,广信股份,20150513,L
603600.SH,603600,永艺股份,20150123,L
603601.SH,603601,再升科技,20150122,L
603602.SH,603602,纵横通信,20170810,L
603603.SH,603603,博天环境,20170217,L
603605.SH,603605,珀莱雅,20171115,L
603606.SH,603606,东方电缆,20141015,L
603607.SH,603607,京华激光,20171025,L
603608.SH,603608,天创时尚,20160218,L
603609.SH,603609,禾丰股份,20140808,L
603610.SH,603610,麒盛科技,20191029,L
603611.SH,603611,诺力股份,20150128,L
603612.SH,603612,索通发展,20170718,L
603613.SH,603613,国联股份,20190730,L
603615.SH,603615,茶花股份,20170213,L
603616.SH,603616,韩建河山,20150611,L
603617.SH,603617,君禾股份,20170703,L
603618.SH,603618,杭电股份,20150217,L
603619.SH,603619,中曼石油,20171117,L
603626.SH,603626,科森科技,20170209,L
603628.SH,603628,清源股份,20170112,L
603629.SH,603629,利通电子,20181224,L
603630.SH,603630,拉芳家化,20170313,L
603633.SH,603633,徕木股份,20161117,L
603636.SH,603636,南威软件,20141230,L
603637.SH,603637,镇海股份,20170208,L
603638.SH,603638,艾迪精密,20170120,L
603639.SH,603639,海利尔,20170112,L
603648.SH,603648,畅联股份,20170913,L
603650.SH,603650,彤程新材,20180627,L
603655.SH,603655,朗博科技,20171229,L
603656.SH,603656,泰禾智能,20170321,L
603657.SH,603657,春光科技,20180730,L
603658.SH,603658,安图生物,20160901,L
603659.SH,603659,璞泰来,20171103,L
603660.SH,603660,苏州科达,20161201,L
603661.SH,603661,恒林股份,20171121,L
603662.SH,603662,柯力传感,20190806,L
603663.SH,603663,三祥新材,20160801,L
603665.SH,603665,康隆达,20170313,L
603666.SH,603666,亿嘉和,20180612,L
603667.SH,603667,五洲新春,20161025,L
603668.SH,603668,天马科技,20170117,L
603669.SH,603669,灵康药业,20150528,L
603676.SH,603676,卫信康,20170721,L
603677.SH,603677,奇精机械,20170206,L
603678.SH,603678,火炬电子,20150126,L
603679.SH,603679,华体科技,20170621,L
603680.SH,603680,今创集团,20180227,L
603681.SH,603681,永冠新材,20190326,L
603682.SH,603682,锦和商业,20200421,L
603683.SH,603683,晶华新材,20171020,L
603685.SH,603685,晨丰科技,20171127,L
603686.SH,603686,龙马环卫,20150126,L
603687.SH,603687,大胜达,20190726,L
603688.SH,603688,石英股份,20141031,L
603689.SH,603689,皖天然气,20170110,L
603690.SH,603690,至纯科技,20170113,L
603693.SH,603693,江苏新能,20180703,L
603696.SH,603696,安记食品,20151209,L
603697.SH,603697,有友食品,20190508,L
603698.SH,603698,航天工程,20150128,L
603699.SH,603699,纽威股份,20140117,L
603700.SH,603700,宁水集团,20190122,L
603701.SH,603701,德宏股份,20160412,L
603703.SH,603703,盛洋科技,20150423,L
603706.SH,603706,东方环宇,20180709,L
603707.SH,603707,健友股份,20170719,L
603708.SH,603708,家家悦,20161213,L
603709.SH,603709,中源家居,20180208,L
603711.SH,603711,香飘飘,20171130,L
603712.SH,603712,七一二,20180226,L
603713.SH,603713,密尔克卫,20180713,L
603716.SH,603716,塞力医疗,20161031,L
603717.SH,603717,天域生态,20170327,L
603718.SH,603718,海利生物,20150515,L
603719.SH,603719,良品铺子,20200224,L
603721.SH,603721,中广天择,20170811,L
603722.SH,603722,阿科力,20171025,L
603725.SH,603725,天安新材,20170906,L
603726.SH,603726,朗迪集团,20160421,L
603727.SH,603727,博迈科,20161122,L
603728.SH,603728,鸣志电器,20170509,L
603729.SH,603729,ST龙韵,20150324,L
603730.SH,603730,岱美股份,20170728,L
603733.SH,603733,仙鹤股份,20180420,L
603737.SH,603737,三棵树,20160603,L
603738.SH,603738,泰晶科技,20160928,L
603739.SH,603739,蔚蓝生物,20190116,L
603755.SH,603755,日辰股份,20190828,L
603757.SH,603757,大元泵业,20170711,L
603758.SH,603758,秦安股份,20170517,L
603759.SH,603759,海天股份,20210326,L
603766.SH,603766,隆鑫通用,20120810,L
603767.SH,603767,中马传动,20170613,L
603768.SH,603768,常青股份,20170324,L
603773.SH,603773,沃格光电,20180417,L
603776.SH,603776,永安行,20170817,L
603777.SH,603777,来伊份,20161012,L
603778.SH,603778,乾景园林,20151231,L
603779.SH,603779,威龙股份,20160516,L
603786.SH,603786,科博达,20191015,L
603787.SH,603787,新日股份,20170427,L
603788.SH,603788,宁波高发,20150120,L
603789.SH,603789,星光农机,20150427,L
603790.SH,603790,雅运股份,20180912,L
603797.SH,603797,联泰环保,20170413,L
603798.SH,603798,康普顿,20160406,L
603799.SH,603799,华友钴业,20150129,L
603800.SH,603800,道森股份,20151210,L
603801.SH,603801,志邦家居,20170630,L
603803.SH,603803,瑞斯康达,20170420,L
603806.SH,603806,福斯特,20140905,L
603808.SH,603808,歌力思,20150422,L
603809.SH,603809,豪能股份,20171128,L
603810.SH,603810,丰山集团,20180917,L
603811.SH,603811,诚意药业,20170315,L
603813.SH,603813,原尚股份,20170918,L
603815.SH,603815,交建股份,20191021,L
603816.SH,603816,顾家家居,20161014,L
603817.SH,603817,海峡环保,20170220,L
603818.SH,603818,曲美家居,20150422,L
603819.SH,603819,神力股份,20161125,L
603822.SH,603822,嘉澳环保,20160428,L
603823.SH,603823,百合花,20161220,L
603825.SH,603825,华扬联众,20170802,L
603826.SH,603826,坤彩科技,20170414,L
603828.SH,603828,柯利达,20150226,L
603829.SH,603829,洛凯股份,20171017,L
603833.SH,603833,欧派家居,20170328,L
603836.SH,603836,海程邦达,20210526,L
603838.SH,603838,四通股份,20150701,L
603839.SH,603839,安正时尚,20170214,L
603843.SH,603843,正平股份,20160905,L
603848.SH,603848,好太太,20171201,L
603855.SH,603855,华荣股份,20170524,L
603856.SH,603856,东宏股份,20171106,L
603858.SH,603858,步长制药,20161118,L
603859.SH,603859,能科科技,20161021,L
603860.SH,603860,中公高科,20170802,L
603861.SH,603861,白云电器,20160322,L
603863.SH,603863,ST松炀,20190621,L
603866.SH,603866,桃李面包,20151222,L
603867.SH,603867,新化股份,20190627,L
603868.SH,603868,飞科电器,20160418,L
603869.SH,603869,新智认知,20150326,L
603871.SH,603871,嘉友国际,20180206,L
603876.SH,603876,鼎胜新材,20180418,L
603877.SH,603877,太平鸟,20170109,L
603878.SH,603878,武进不锈,20161219,L
603879.SH,603879,永悦科技,20170614,L
603880.SH,603880,南卫股份,20170807,L
603881.SH,603881,数据港,20170208,L
603882.SH,603882,金域医学,20170908,L
603883.SH,603883,老百姓,20150423,L
603885.SH,603885,吉祥航空,20150527,L
603886.SH,603886,元祖股份,20161228,L
603887.SH,603887,城地香江,20161010,L
603888.SH,603888,新华网,20161028,L
603889.SH,603889,新澳股份,20141231,L
603890.SH,603890,春秋电子,20171212,L
603893.SH,603893,瑞芯微,20200207,L
603895.SH,603895,天永智能,20180122,L
603896.SH,603896,寿仙谷,20170510,L
603897.SH,603897,长城科技,20180410,L
603898.SH,603898,好莱客,20150217,L
603899.SH,603899,晨光文具,20150127,L
603900.SH,603900,莱绅通灵,20161123,L
603901.SH,603901,永创智能,20150529,L
603903.SH,603903,中持股份,20170314,L
603906.SH,603906,龙蟠科技,20170410,L
603908.SH,603908,牧高笛,20170307,L
603909.SH,603909,合诚股份,20160628,L
603912.SH,603912,佳力图,20171101,L
603915.SH,603915,国茂股份,20190614,L
603916.SH,603916,苏博特,20171110,L
603917.SH,603917,合力科技,20171204,L
603918.SH,603918,金桥信息,20150528,L
603919.SH,603919,金徽酒,20160310,L
603920.SH,603920,世运电路,20170426,L
603922.SH,603922,金鸿顺,20171023,L
603926.SH,603926,铁流股份,20170510,L
603927.SH,603927,中科软,20190909,L
603928.SH,603928,兴业股份,20161212,L
603929.SH,603929,亚翔集成,20161230,L
603931.SH,603931,格林达,20200819,L
603933.SH,603933,睿能科技,20170706,L
603936.SH,603936,博敏电子,20151209,L
603937.SH,603937,丽岛新材,20171102,L
603938.SH,603938,三孚股份,20170628,L
603939.SH,603939,益丰药房,20150217,L
603948.SH,603948,建业股份,20200302,L
603949.SH,603949,雪龙集团,20200310,L
603950.SH,603950,长源东谷,20200526,L
603955.SH,603955,大千生态,20170310,L
603956.SH,603956,威派格,20190222,L
603958.SH,603958,哈森股份,20160629,L
603959.SH,603959,百利科技,20160517,L
603960.SH,603960,克来机电,20170314,L
603963.SH,603963,大理药业,20170922,L
603966.SH,603966,法兰泰克,20170125,L
603967.SH,603967,中创物流,20190429,L
603968.SH,603968,醋化股份,20150518,L
603969.SH,603969,银龙股份,20150227,L
603970.SH,603970,中农立华,20171116,L
603976.SH,603976,正川股份,20170822,L
603977.SH,603977,国泰集团,20161111,L
603978.SH,603978,深圳新星,20170807,L
603979.SH,603979,金诚信,20150630,L
603980.SH,603980,吉华集团,20170615,L
603982.SH,603982,泉峰汽车,20190522,L
603983.SH,603983,丸美股份,20190725,L
603985.SH,603985,恒润股份,20170505,L
603986.SH,603986,兆易创新,20160818,L
603987.SH,603987,康德莱,20161121,L
603988.SH,603988,中电电机,20141104,L
603989.SH,603989,艾华集团,20150515,L
603990.SH,603990,麦迪科技,20161208,L
603991.SH,603991,至正股份,20170308,L
603992.SH,603992,松霖科技,20190826,L
603993.SH,603993,洛阳钼业,20121009,L
603995.SH,603995,甬金股份,20191224,L
603996.SH,603996,*ST中新,20151222,L
603997.SH,603997,继峰股份,20150302,L
603998.SH,603998,方盛制药,20141205,L
603999.SH,603999,读者传媒,20151210,L
605001.SH,605001,威奥股份,20200522,L
605003.SH,605003,众望布艺,20200908,L
605005.SH,605005,合兴股份,20210119,L
605006.SH,605006,山东玻纤,20200903,L
605007.SH,605007,五洲特纸,20201110,L
605008.SH,605008,长鸿高科,20200821,L
605009.SH,605009,豪悦护理,20200911,L
605011.SH,605011,杭州热电,20210630,L
605016.SH,605016,百龙创园,20210421,L
605018.SH,605018,长华股份,20200929,L
605020.SH,605020,永和股份,20210709,L
605028.SH,605028,世茂能源,20210712,L
605033.SH,605033,美邦股份,20210916,L
605050.SH,605050,福然德,20200924,L
605055.SH,605055,迎丰股份,20210129,L
605056.SH,605056,咸亨国际,20210720,L
605058.SH,605058,澳弘电子,20201021,L
605060.SH,605060,联德股份,20210301,L
605066.SH,605066,天正电气,20200807,L
605068.SH,605068,明新旭腾,20201123,L
605069.SH,605069,正和生态,20210816,L
605077.SH,605077,华康股份,20210209,L
605080.SH,605080,浙江自然,20210506,L
605081.SH,605081,太和水,20210209,L
605086.SH,605086,龙高股份,20210416,L
605088.SH,605088,冠盛股份,20200817,L
605089.SH,605089,味知香,20210427,L
605090.SH,605090,九丰能源,20210525,L
605098.SH,605098,行动教育,20210421,L
605099.SH,605099,共创草坪,20200930,L
605100.SH,605100,华丰股份,20200811,L
605108.SH,605108,同庆楼,20200716,L
605111.SH,605111,新洁能,20200928,L
605116.SH,605116,奥锐特,20200921,L
605117.SH,605117,德业股份,20210420,L
605118.SH,605118,力鼎光电,20200730,L
605122.SH,605122,四方新材,20210310,L
605123.SH,605123,派克新材,20200825,L
605128.SH,605128,上海沿浦,20200915,L
605133.SH,605133,嵘泰股份,20210224,L
605136.SH,605136,丽人丽妆,20200929,L
605138.SH,605138,盛泰集团,20211027,L
605151.SH,605151,西上海,20201215,L
605155.SH,605155,西大门,20201231,L
605158.SH,605158,华达新材,20200805,L
605162.SH,605162,新中港,20210707,L
605166.SH,605166,聚合顺,20200618,L
605167.SH,605167,利柏特,20210726,L
605168.SH,605168,三人行,20200528,L
605169.SH,605169,洪通燃气,20201030,L
605177.SH,605177,东亚药业,20201125,L
605178.SH,605178,时空科技,20200821,L
605179.SH,605179,一鸣食品,20201228,L
605180.SH,605180,华生科技,20210430,L
605183.SH,605183,确成股份,20201207,L
