"code","pp3","jzdate"
"002425",136900,"2020-07-10"
"002426",83800,"2021-01-08"
"002426",84900,"2020-12-31"
"002426",85600,"2020-12-20"
"002426",86000,"2021-01-20"
"002426",86300,"2021-01-29"
"002426",86900,"2020-12-10"
"002426",87600,"2020-11-30"
"002426",89000,"2020-11-20"
"002426",92600,"2020-10-20"
"002426",92700,"2020-10-31"
"002426",95300,"2020-09-30"
"002426",95600,"2020-09-20"
"002426",96200,"2020-09-10"
"002426",97600,"2020-08-31"
"002426",100200,"2020-07-31"
"002426",100500,"2020-08-20"
"002426",101000,"2020-08-10"
"002426",103000,"2020-07-20"
"002426",104400,"2020-07-10"
"002426",110700,"2020-06-19"
"002426",110900,"2020-06-30"
"002426",112700,"2020-06-10"
"002427",9400,"2020-06-30"
"002427",9531,"2020-09-30"
"002428",56600,"2020-06-30"
"002428",57000,"2020-07-20"
"002428",58000,"2020-06-19"
"002428",60000,"2020-07-31"
"002428",66000,"2020-12-10"
"002428",67000,"2020-08-31"
"002428",69000,"2020-10-09"
"002428",69000,"2020-10-30"
"002428",69000,"2020-11-10"
"002428",69500,"2020-09-30"
"002428",70000,"2020-11-20"
"002428",71000,"2020-11-30"
"002428",71000,"2020-12-18"
"002428",71000,"2021-01-20"
"002428",71000,"2021-01-29"
"002428",72000,"2020-10-20"
"002428",72000,"2021-01-08"
"002429",100000,"2020-06-10"
"002429",100000,"2020-07-31"
"002429",100000,"2020-11-10"
"002429",100000,"2020-12-31"
"002429",100000,"2021-01-08"
"002429",106200,"2020-06-30"
"002429",108100,"2020-09-30"
"002429",108700,"2020-12-18"
"002429",110000,"2020-09-10"
"002430",15400,"2020-09-18"
"002430",15500,"2020-09-10"
"002430",15500,"2020-10-30"
"002430",15900,"2020-10-20"
"002430",16100,"2020-09-30"
"002430",16200,"2020-12-31"
"002430",16600,"2020-08-20"
"002430",16700,"2020-08-10"
"002430",17100,"2020-07-31"
"002430",17100,"2020-12-18"
"002430",17500,"2020-08-31"
"002430",17700,"2020-11-30"
"002430",17800,"2021-01-08"
"002430",18300,"2020-11-10"
"002430",18600,"2020-11-20"
"002430",18800,"2020-12-10"
"002430",18800,"2021-01-20"
"002430",19100,"2020-07-20"
"002430",19600,"2021-01-29"
"002430",21300,"2020-07-10"
"002430",21500,"2020-06-19"
"002430",21500,"2020-06-30"
"002430",25700,"2020-06-10"
"002431",64000,"2020-12-31"
"002431",66000,"2020-10-31"
"002431",67000,"2020-10-20"
"002431",70000,"2020-07-31"
"002431",70600,"2020-09-30"
"002431",78000,"2020-06-30"
"002432",70900,"2020-09-30"
"002432",77000,"2020-07-31"
"002432",78200,"2020-06-30"
"002433",48200,"2020-09-30"
"002433",52000,"2020-06-30"
"002434",19300,"2020-06-30"
"002434",20000,"2020-09-30"
"002434",21700,"2020-08-10"
"002434",23700,"2020-08-20"
"002434",25500,"2020-11-10"
"002434",28700,"2021-01-10"
"002434",30400,"2021-01-29"
"002435",19200,"2020-09-30"
"002435",20300,"2020-12-21"
"002435",20300,"2020-12-22"
"002435",21200,"2020-06-30"
"002436",140000,"2020-06-10"
"002436",140000,"2020-12-31"
"002436",140000,"2021-01-20"
"002436",146000,"2020-12-18"
"002436",150300,"2020-06-30"
"002436",154000,"2020-07-10"
"002436",154500,"2020-09-30"
"002436",158000,"2020-08-20"
"002437",100500,"2020-06-30"
"002437",100800,"2020-09-20"
"002437",101700,"2020-09-10"
"002437",101700,"2020-11-10"
"002437",102100,"2020-09-30"
"002437",102200,"2021-01-20"
"002437",105700,"2020-08-20"
"002437",108600,"2020-10-09"
"002437",109600,"2020-07-20"
"002437",109800,"2020-12-18"
"002438",14400,"2021-01-29"
"002438",14800,"2020-12-31"
"002438",15300,"2020-09-30"
"002438",15800,"2020-09-18"
"002438",16300,"2020-07-31"
"002438",16800,"2020-11-10"
"002438",17400,"2020-06-30"
"002438",17700,"2020-07-10"
"002438",17700,"2020-12-10"
"002438",18400,"2020-06-10"
"002438",18500,"2020-08-20"
"002439",37800,"2020-06-30"
"002439",59700,"2020-09-30"
"002440",43100,"2021-01-20"
"002440",43700,"2020-12-31"
"002440",43800,"2020-12-18"
"002440",44500,"2020-12-10"
"002440",45700,"2020-11-30"
"002440",46700,"2020-11-10"
"002440",47300,"2020-08-31"
"002440",47300,"2020-09-30"
"002440",47300,"2020-10-20"
"002440",47300,"2020-11-20"
"002440",47700,"2020-07-20"
"002440",47900,"2020-09-18"
"002440",49100,"2020-07-31"
"002440",50400,"2020-06-30"
"002441",34200,"2020-09-30"
"002441",35600,"2020-06-30"
"002442",26800,"2020-06-30"
"002442",30200,"2020-09-30"
"002443",37200,"2020-06-30"
"002443",39800,"2020-09-30"
"002444",33700,"2020-09-30"
"002444",52300,"2020-06-30"
"002445",22100,"2020-09-30"
"002445",24000,"2020-06-30"
"002446",72200,"2020-09-30"
"002446",82900,"2020-06-30"
"002447",59200,"2020-09-30"
"002447",71800,"2020-06-30"
"002448",61200,"2020-09-30"
"002448",66400,"2020-06-30"
"002449",48200,"2020-07-31"
"002449",53400,"2020-07-10"
"002449",54000,"2021-01-08"
"002449",54600,"2020-08-10"
"002449",56100,"2020-08-31"
"002449",56700,"2020-08-20"
"002449",57000,"2021-01-29"
"002449",57100,"2020-06-10"
"002449",57300,"2020-06-30"
"002449",57300,"2020-07-20"
"002449",57400,"2020-12-31"
"002449",57700,"2020-09-10"
"002449",57900,"2020-09-18"
"002449",58000,"2020-06-19"
"002449",58100,"2020-10-09"
"002449",58200,"2020-09-30"
"002449",58300,"2020-12-18"
"002449",58400,"2020-12-10"
"002449",58700,"2020-11-30"
"002449",58800,"2021-01-20"
"002449",60100,"2020-10-30"
"002449",60300,"2020-11-20"
"002449",61000,"2020-10-20"
"002449",61700,"2020-11-10"
"002451",34800,"2021-01-20"
"002451",35100,"2021-01-08"
"002451",35100,"2021-01-13"
"002451",37900,"2020-06-30"
"002451",38000,"2020-09-30"
"002451",38300,"2020-06-22"
"002451",38300,"2020-06-23"
"002452",34600,"2020-09-30"
"002452",35800,"2020-07-20"
"002452",36100,"2020-08-31"
"002452",36700,"2020-06-30"
"002453",36500,"2020-09-30"
"002453",36700,"2020-06-30"
"002454",22800,"2020-12-18"
"002454",22900,"2020-09-30"
"002454",24500,"2020-06-30"
"002454",25200,"2020-06-10"
"002455",26400,"2020-09-30"
"002455",28600,"2020-06-30"
"002456",258400,"2020-07-10"
"002456",265400,"2020-06-30"
"002456",275200,"2020-06-19"
"002456",285000,"2020-06-10"
"002456",341500,"2020-07-20"
"002456",366000,"2021-01-29"
"002456",366900,"2020-07-31"
"002456",370300,"2021-01-08"
"002456",371500,"2021-01-20"
"002456",374000,"2020-12-31"
"002456",380300,"2020-12-18"
"002456",385200,"2020-12-10"
"002456",391500,"2020-11-30"
"002456",392300,"2020-08-20"
"002456",392800,"2020-08-10"
"002456",398200,"2020-08-31"
"002456",408300,"2020-11-10"
"002456",409500,"2020-10-20"
"002456",409800,"2020-10-09"
"002456",410400,"2020-09-30"
"002456",411500,"2020-10-30"
"002456",412600,"2020-09-10"
"002456",419300,"2020-09-18"
"002457",47100,"2020-06-30"
"002457",62700,"2020-09-30"
"002458",103600,"2020-09-30"
"002458",105500,"2020-06-30"
"002459",21800,"2020-06-30"
"002459",29500,"2020-09-30"
"002460",87000,"2020-12-10"
"002460",87800,"2020-12-18"
"002460",89000,"2020-11-10"
"002460",89400,"2020-11-20"
"002460",93200,"2020-11-30"
"002460",95400,"2020-10-30"
"002460",101900,"2020-12-31"
"002460",109500,"2020-10-20"
"002460",111100,"2020-07-10"
"002460",111400,"2020-10-09"
"002460",113400,"2020-07-20"
"002460",116400,"2020-09-30"
"002460",117500,"2020-06-19"
"002460",120000,"2021-01-08"
"002460",120700,"2020-06-30"
"002460",122700,"2020-07-31"
"002460",127200,"2020-09-20"
"002460",127300,"2020-08-10"
"002460",129800,"2020-06-10"
"002460",131800,"2020-09-10"
"002460",132200,"2021-01-20"
"002460",133000,"2020-08-31"
"002460",134100,"2020-08-20"
"002460",135700,"2021-01-29"
"002461",32000,"2020-06-30"
"002461",39500,"2020-09-30"
"002462",22000,"2020-07-30"
"002462",22000,"2020-08-13"
"002462",22000,"2020-08-28"
"002462",22000,"2020-09-18"
"002462",22000,"2020-09-30"
"002462",22000,"2020-10-30"
"002462",22000,"2020-11-30"
"002462",22000,"2020-12-31"
"002462",22000,"2021-01-31"
"002462",22900,"2020-06-30"
"002463",209300,"2020-06-30"
"002463",234400,"2020-09-30"
"002464",48300,"2020-06-30"
"002464",50200,"2020-09-30"
"002465",138600,"2020-06-30"
"002465",155900,"2020-09-30"
"002466",138200,"2020-11-30"
"002466",145900,"2020-12-10"
"002466",151200,"2020-12-18"
"002466",153700,"2020-12-30"
"002466",157800,"2020-11-20"
"002466",168400,"2021-01-08"
"002466",169400,"2020-12-31"
"002466",169600,"2020-07-20"
"002466",170800,"2020-11-10"
"002466",172700,"2020-07-10"
"002466",174800,"2020-06-19"
"002466",174800,"2020-06-20"
"002466",177400,"2020-06-30"
"002466",177600,"2020-06-10"
"002466",185000,"2020-07-31"
"002466",189200,"2020-09-30"
"002466",192200,"2020-08-10"
"002466",192300,"2020-09-18"
"002466",193800,"2020-10-30"
"002466",194100,"2020-08-20"
"002466",195700,"2020-10-20"
"002466",198200,"2020-08-31"
"002466",206700,"2021-01-20"
"002466",220500,"2021-01-29"
"002467",121900,"2020-12-18"
"002467",122200,"2021-01-20"
"002467",123300,"2021-01-08"
"002467",125900,"2020-10-30"
"002467",126000,"2020-07-20"
"002467",126700,"2020-07-31"
"002467",126900,"2020-07-10"
"002467",127700,"2020-08-10"
"002467",128100,"2020-10-09"
"002467",128400,"2020-09-30"
"002467",130800,"2020-08-31"
"002467",140700,"2020-06-30"
"002467",152100,"2020-06-19"
"002468",51200,"2020-06-30"
"002468",66900,"2020-09-30"
"002469",29100,"2020-06-30"
"002469",29100,"2020-09-30"
"002470",64700,"2020-09-30"
"002470",76700,"2020-06-30"
"002471",84700,"2020-07-20"
"002471",85600,"2020-07-10"
"002471",86700,"2020-06-30"
"002471",88000,"2020-06-10"
"002471",89100,"2020-09-30"
"002471",95300,"2020-08-20"
"002472",19200,"2020-09-30"
"002472",27400,"2020-06-30"
"002473",5712,"2020-09-30"
"002473",7148,"2020-06-30"
"002474",67600,"2020-09-30"
"002474",71800,"2020-06-30"
"002475",156200,"2020-06-10"
"002475",187500,"2020-06-20"
"002475",224600,"2020-06-30"
"002475",266700,"2020-07-10"
"002475",278300,"2020-10-20"
"002475",290600,"2020-09-30"
"002475",298800,"2020-11-10"
"002475",313200,"2020-10-30"
"002475",316500,"2020-09-20"
"002475",322600,"2020-12-31"
"002475",329200,"2020-07-20"
"002475",330900,"2020-07-31"
"002475",337000,"2020-09-10"
"002475",346700,"2020-08-31"
"002475",364700,"2020-08-10"
"002475",365000,"2020-11-20"
"002475",368800,"2020-12-10"
"002475",374900,"2020-08-20"
"002475",376800,"2020-11-30"
"002475",387800,"2021-01-31"
"002476",48900,"2020-11-30"
"002476",49100,"2020-11-20"
"002476",50100,"2020-09-30"
"002476",50600,"2020-09-18"
"002476",51200,"2020-08-31"
"002476",52800,"2020-06-30"
"002477",115100,"2020-06-30"
"002477",115100,"2020-09-30"
"002478",24000,"2020-06-30"
"002478",24700,"2020-09-30"
"002479",43000,"2020-09-30"
"002479",49100,"2020-06-30"
"002480",33700,"2021-01-29"
"002480",34200,"2021-01-08"
"002480",34700,"2020-12-31"
"002480",35000,"2020-12-18"
"002480",35000,"2021-01-20"
"002480",35200,"2020-12-10"
"002480",35500,"2020-11-30"
"002480",35600,"2020-11-20"
"002480",35900,"2020-11-10"
"002480",36000,"2020-10-30"
"002480",36800,"2020-10-20"
"002480",37300,"2020-10-09"
"002480",37400,"2020-09-30"
"002480",38200,"2020-09-10"
"002480",38200,"2020-09-18"
"002480",39100,"2020-08-31"
"002480",39800,"2020-08-20"
"002480",40500,"2020-08-10"
"002480",40800,"2020-07-31"
"002480",41400,"2020-07-20"
"002480",44400,"2020-06-30"
"002481",45400,"2020-06-30"
"002481",67500,"2020-09-30"
"002482",23200,"2020-06-30"
"002482",23800,"2020-09-30"
"002483",25200,"2021-01-08"
"002483",25300,"2020-12-31"
"002483",25600,"2020-12-10"
"002483",25600,"2021-01-20"
"002483",26300,"2020-12-18"
"002483",26800,"2020-11-20"
"002483",27000,"2020-11-10"
"002483",27100,"2020-11-30"
"002483",27900,"2020-10-30"
"002483",29600,"2020-10-20"
"002483",31500,"2020-09-30"
"002483",39100,"2020-08-10"
"002483",39300,"2020-06-30"
"002483",40200,"2020-06-19"
"002484",25600,"2021-01-08"
"002484",25600,"2021-01-10"
"002484",25700,"2020-12-31"
"002484",25900,"2021-01-20"
"002484",26000,"2020-12-18"
"002484",27000,"2020-10-20"
"002484",27200,"2020-10-31"
"002484",27400,"2020-12-10"
"002484",27900,"2020-08-10"
"002484",28000,"2020-11-20"
"002484",28100,"2020-11-10"
"002484",28200,"2020-11-30"
"002484",29000,"2020-09-18"
"002484",29100,"2020-09-30"
"002484",29200,"2020-09-10"
"002484",29200,"2020-10-09"
"002484",29400,"2020-08-31"
"002484",30300,"2020-08-20"
"002484",31600,"2020-07-31"
"002484",32800,"2020-07-20"
"002484",33200,"2020-06-19"
"002484",33300,"2020-06-10"
"002484",34000,"2020-07-10"
"002484",34200,"2020-06-30"
"002485",13400,"2020-09-30"
"002485",14500,"2020-06-30"
"002486",75800,"2020-09-30"
"002486",84600,"2020-06-30"
"002487",30300,"2020-09-10"
"002487",32000,"2020-07-20"
"002487",32000,"2020-08-27"
"002487",32000,"2020-08-31"
"002487",32500,"2020-07-10"
"002487",33200,"2020-09-18"
"002487",33500,"2020-06-30"
"002487",33600,"2020-06-19"
"002487",33600,"2020-10-09"
"002487",33700,"2020-07-31"
"002487",34000,"2020-06-10"
"002487",34200,"2020-08-20"
"002487",34400,"2020-09-30"
"002487",34500,"2020-08-10"
"002487",35700,"2020-11-30"
"002487",35800,"2021-01-29"
"002487",36200,"2020-11-20"
"002487",36600,"2021-01-08"
"002488",44700,"2020-11-30"
"002488",52300,"2020-10-31"
"002488",53100,"2020-09-30"
"002488",53800,"2020-08-10"
"002488",54000,"2021-01-01"
"002488",58800,"2020-06-30"
"002488",59500,"2020-06-20"
"002488",60600,"2020-06-10"
"002488",61600,"2020-08-31"
"002489",100000,"2020-12-18"
"002489",100000,"2021-01-20"
"002489",110000,"2020-11-30"
"002489",111700,"2020-09-10"
"002489",112000,"2020-10-20"
"002489",112000,"2020-11-20"
"002489",112900,"2020-09-30"
"002489",116000,"2020-08-20"
"002489",120900,"2020-06-30"
"002489",124000,"2020-06-10"
"002490",29400,"2021-01-31"
"002490",29500,"2021-01-10"
"002490",29600,"2020-09-10"
"002490",29600,"2021-01-20"
"002490",29700,"2020-12-31"
"002490",29900,"2020-12-20"
"002490",30200,"2020-08-31"
"002490",30200,"2020-10-31"
"002490",30300,"2020-11-30"
"002490",30500,"2020-10-20"
"002490",30500,"2020-11-20"
"002490",30700,"2020-08-10"
"002490",30700,"2020-08-20"
"002490",30800,"2020-07-31"
"002490",30800,"2020-09-30"
"002490",30800,"2020-10-10"
"002490",30900,"2020-11-10"
"002490",31000,"2020-07-20"
"002490",31000,"2020-09-19"
"002490",31400,"2020-07-10"
"002490",31700,"2020-06-30"
"002490",32000,"2020-06-20"
"002490",33000,"2020-06-10"
"002491",83400,"2020-09-30"
"002491",91300,"2020-06-30"
"002492",25600,"2020-09-30"
"002492",31200,"2020-06-30"
"002493",14000,"2020-06-30"
"002493",21700,"2020-09-30"
"002494",38100,"2020-09-30"
"002494",42800,"2020-06-30"
"002494",45300,"2020-06-10"
"002495",54200,"2020-09-30"
"002495",56500,"2020-06-30"
"002496",37900,"2020-12-31"
"002496",38500,"2020-09-30"
"002496",46200,"2020-06-30"
"002497",65000,"2020-12-10"
"002497",66000,"2020-12-20"
"002497",68000,"2020-11-20"
"002497",69000,"2020-10-20"
"002497",69000,"2020-10-30"
"002497",69000,"2020-10-31"
"002497",70000,"2020-11-10"
"002497",70000,"2020-12-31"
"002497",71000,"2020-11-30"
"002497",75000,"2020-10-09"
"002497",79000,"2020-09-20"
"002497",79200,"2020-09-30"
"002497",80000,"2020-07-10"
"002497",80000,"2020-07-20"
"002497",80000,"2020-07-30"
"002497",80000,"2020-07-31"
"002497",80000,"2020-08-10"
"002497",81000,"2020-08-20"
"002497",83000,"2020-06-30"
"002497",83000,"2020-08-31"
"002497",85000,"2020-06-19"
"002497",90000,"2020-06-10"
"002497",118000,"2021-01-20"
"002497",125000,"2021-01-08"
"002497",129000,"2021-01-29"
"002497",129000,"2021-01-31"
"002498",151100,"2020-09-30"
"002498",168200,"2020-06-30"
"002499",10500,"2020-09-30"
"002499",11600,"2020-06-30"
"002500",137300,"2020-06-10"
"002500",140800,"2020-06-19"
"002500",143900,"2020-06-30"
"002500",151900,"2020-12-18"
"002500",152000,"2020-11-30"
"002500",152000,"2020-12-10"
"002500",152000,"2020-12-31"
"002500",152500,"2020-11-20"
"002500",153000,"2020-11-10"
"002500",154500,"2021-01-29"
"002500",154900,"2020-10-20"
"002500",154900,"2020-10-30"
"002500",155900,"2020-09-10"
"002500",156100,"2020-09-18"
"002500",156100,"2021-01-20"
"002500",156700,"2020-09-30"
"002500",157300,"2021-01-08"
"002500",157800,"2020-08-31"
"002500",159200,"2020-08-20"
"002500",161600,"2020-08-10"
"002500",164500,"2020-07-20"
"002500",164500,"2020-07-31"
"002500",177100,"2020-07-10"
"002501",52000,"2020-09-30"
"002501",55800,"2020-06-30"
"002502",26600,"2020-09-30"
"002502",29900,"2020-06-30"
"002503",142200,"2020-09-30"
"002503",169300,"2020-06-30"
"002504",37000,"2020-09-30"
"002504",38500,"2020-06-30"
"002505",184500,"2020-06-30"
"002505",193800,"2020-09-30"
"002506",190500,"2020-06-30"
"002506",304300,"2020-09-30"
"002507",35200,"2020-06-30"
"002507",41900,"2020-09-30"
"002508",53800,"2020-06-30"
"002508",59400,"2020-09-30"
"002509",51900,"2020-06-30"
"002510",85100,"2020-11-30"
"002510",86500,"2020-11-10"
"002510",87400,"2020-11-20"
"002510",88100,"2020-08-10"
"002510",89600,"2020-07-31"
"002510",89600,"2020-10-20"
"002510",89700,"2020-07-20"
"002510",90200,"2020-09-30"
"002510",90800,"2021-01-29"
"002510",92300,"2020-09-20"
"002510",92800,"2020-07-10"
"002510",94800,"2020-06-30"
"002510",96900,"2021-01-08"
"002510",97100,"2021-01-20"
"002510",101200,"2020-12-31"
"002510",103200,"2020-12-10"
"002510",104900,"2020-08-20"
"002510",115400,"2020-12-18"
"002511",38300,"2020-06-30"
"002511",82600,"2020-09-30"
"002512",43400,"2020-09-30"
"002512",44000,"2021-01-29"
"002512",55700,"2020-06-30"
"002513",12000,"2021-01-20"
"002513",12200,"2020-12-18"
"002513",12200,"2021-01-08"
"002513",12600,"2020-11-30"
"002513",13200,"2020-09-30"
"002513",15300,"2020-06-30"
"002514",24100,"2021-01-20"
"002514",24300,"2021-01-08"
"002514",24700,"2020-11-20"
"002514",25000,"2020-10-30"
"002514",25400,"2020-10-20"
"002514",25600,"2020-09-30"
"002514",25600,"2020-10-09"
"002514",25600,"2020-12-10"
"002514",25700,"2020-09-10"
"002514",26100,"2020-06-30"
"002514",26100,"2020-09-18"
"002514",27600,"2020-11-30"
"002515",73000,"2020-09-30"
"002515",77700,"2020-06-30"
"002516",44200,"2020-12-20"
"002516",44400,"2020-12-10"
"002516",44700,"2020-12-31"
"002516",44900,"2020-11-10"
"002516",45000,"2020-11-20"
"002516",45000,"2020-11-30"
"002516",45300,"2021-01-10"
"002516",45600,"2020-10-31"
"002516",45700,"2021-01-20"
"002516",45700,"2021-01-31"
"002516",45800,"2020-10-20"
"002516",47900,"2020-10-09"
"002516",48200,"2020-09-30"
"002516",48700,"2020-09-10"
"002516",48800,"2020-08-31"
"002516",48800,"2020-09-20"
"002516",49500,"2020-08-20"
"002516",50400,"2020-08-10"
"002516",54300,"2020-07-31"
"002516",55600,"2020-07-20"
"002516",59000,"2020-07-10"
"002516",60400,"2020-06-30"
"002517",53600,"2021-01-08"
"002517",54200,"2020-11-30"
"002517",54800,"2020-11-10"
"002517",56900,"2020-09-30"
"002517",60600,"2020-08-31"
"002517",62900,"2020-08-10"
"002517",66000,"2020-07-20"
"002517",67100,"2020-06-30"
"002518",18000,"2020-09-10"
"002518",18900,"2020-09-30"
"002518",19000,"2020-08-31"
"002518",19000,"2020-09-18"
"002518",19000,"2020-10-09"
"002518",19000,"2020-10-20"
"002518",19600,"2020-08-20"
"002518",20000,"2020-08-10"
"002518",20400,"2020-07-31"
"002518",21000,"2020-10-30"
"002518",21200,"2020-07-20"
"002518",22000,"2020-11-10"
"002518",22000,"2020-11-20"
"002518",22100,"2020-07-10"
"002518",23000,"2020-11-30"
"002518",24000,"2020-12-10"
"002518",24000,"2020-12-20"
"002518",25000,"2021-01-20"
"002518",26000,"2021-01-10"
"002518",28700,"2020-06-19"
"002518",28800,"2020-06-30"
"002518",29100,"2020-06-10"
"002519",41600,"2020-06-30"
"002519",48000,"2020-09-30"
"002520",26300,"2020-11-30"
"002520",26300,"2021-01-08"
"002520",26300,"2021-01-29"
"002520",26400,"2020-12-10"
"002520",26400,"2020-12-18"
"002520",26500,"2020-12-31"
"002520",26800,"2020-11-20"
"002520",26900,"2021-01-20"
"002520",27300,"2020-11-10"
"002520",27700,"2020-10-20"
"002520",27700,"2020-10-30"
"002520",27900,"2020-09-30"
"002520",27900,"2020-10-09"
"002520",28000,"2020-09-18"
"002520",28200,"2020-07-20"
"002520",28300,"2020-09-10"
"002520",28500,"2020-08-31"
"002520",28600,"2020-08-20"
"002520",28700,"2020-07-10"
"002520",29400,"2020-06-30"
"002520",29500,"2020-06-19"
"002520",29600,"2020-08-10"
"002520",29900,"2020-06-10"
"002520",29900,"2020-07-31"
"002521",31200,"2020-06-30"
"002521",31600,"2020-09-30"
"002522",37600,"2020-06-30"
"002522",37600,"2020-09-30"
"002523",30600,"2020-11-10"
"002523",30600,"2021-01-08"
"002523",30700,"2020-10-30"
"002523",30700,"2020-12-10"
"002523",30700,"2021-01-20"
"002523",30900,"2020-10-20"
"002523",30900,"2020-11-20"
"002523",31000,"2020-08-10"
"002523",31000,"2020-08-31"
"002523",31100,"2020-09-30"
"002523",31100,"2020-10-09"
"002523",31300,"2020-07-31"
"002523",31400,"2020-07-20"
"002523",31700,"2020-07-10"
"002523",32600,"2020-06-30"
"002523",32900,"2020-06-20"
"002523",33200,"2020-06-10"
"002524",35100,"2020-09-30"
"002524",39300,"2020-06-30"
"002526",82000,"2021-01-29"
"002526",87700,"2020-09-30"
"002526",88900,"2020-06-30"
"002526",93000,"2020-07-31"
"002527",35900,"2021-01-29"
"002527",36000,"2020-08-10"
"002527",36100,"2020-09-10"
"002527",36100,"2020-09-20"
"002527",36100,"2021-01-08"
"002527",36100,"2021-01-20"
"002527",36700,"2020-12-18"
"002527",36900,"2020-12-10"
